esg_id,branch_id,reporting_month,energy_bill,energy_kwh,fuel_litres,paper_reams,waste_kg,water_litres,training_hours,complaints_count
1200,45,2026-04-14,166605.78,13591.7,5275.4,1789.03,3467.29,68004.44,359.88,43
1201,12,2026-04-15,162438.91,43747.94,9298.56,1159.2,1286.53,52032.31,128.66,8
1202,7,2026-04-16,6854.97,29125.97,186.33,760.47,3284.4,47304.33,465.02,38
1203,47,2026-04-17,19937.08,33659.56,7503.06,1119.96,3762.91,78342.29,406.01,4
1204,9,2026-04-18,78282.15,7853.1,1389.83,1205.29,3662.24,32414.26,306.72,18
1205,12,2026-04-19,54102.87,31533.88,2990.89,1223.6,4642.92,89304.55,450.47,42
1206,12,2026-04-20,149312.53,38205.82,2604.99,866.19,3410.96,47741.07,407.61,31
1207,24,2026-04-21,139669.0,18645.42,8411.27,626.78,3921.26,63043.84,98.94,16
1208,2,2026-04-22,38084.63,22318.59,1776.38,613.35,3416.77,93129.0,110.39,34
1209,41,2026-04-23,14846.87,30345.87,3684.12,115.7,1354.19,2181.1,305.19,44
1210,5,2026-04-24,89044.65,1202.73,1144.3,534.85,3148.82,63648.05,452.29,1
1211,45,2026-04-25,49931.17,33210.48,8397.73,1095.16,1269.81,31614.87,231.67,6
1212,14,2026-04-26,108837.62,29699.33,3855.93,1187.5,4057.93,83614.98,90.34,35
1213,4,2026-04-27,69191.4,47324.18,1627.21,601.63,4624.98,13058.58,347.83,32
1214,11,2026-04-28,15600.09,38828.85,7743.58,1658.64,956.58,64728.91,51.5,11
1215,47,2026-04-29,17264.76,7062.3,3841.57,1411.43,2103.46,50640.71,12.57,1
1216,22,2026-04-30,80336.15,48136.97,5782.66,107.89,3302.36,63252.68,301.56,23
1217,20,2026-05-01,55103.13,48733.05,5713.45,12.74,3676.77,1237.84,373.83,45
1218,9,2026-05-02,173679.5,36560.75,8652.47,1965.62,3412.04,15878.84,400.62,13
1219,20,2026-05-03,81985.08,20305.57,538.83,246.88,676.21,18119.22,196.07,11
1220,4,2026-05-04,105570.47,32339.89,206.76,1454.76,1254.12,27991.86,338.14,9
1221,46,2026-05-05,197891.23,10813.13,6702.5,263.62,4996.13,6339.37,139.03,30
1222,14,2026-05-06,80280.56,23907.71,7661.54,1075.03,1129.62,86076.83,244.71,23
1223,26,2026-05-07,85176.98,29756.16,663.76,1076.92,2751.73,66087.87,140.5,26
1224,22,2026-05-08,125748.49,3704.29,7741.8,1413.88,1625.71,94560.76,221.19,43
1225,9,2026-05-09,124056.95,40820.36,781.11,863.24,3479.83,1586.78,488.02,49
1226,12,2026-05-10,120990.03,40695.09,7211.61,1832.91,3702.97,82598.87,309.37,45
1227,36,2026-05-11,164638.03,20237.77,580.68,739.3,2191.3,82744.33,175.2,17
1228,28,2026-05-12,92431.04,19564.32,1577.94,484.61,1470.43,96816.31,323.74,13
1229,16,2026-05-13,82033.74,38352.29,2324.01,1223.5,1816.4,50121.41,91.38,0
1230,45,2026-05-14,180949.9,30417.73,7817.33,1024.28,905.64,5687.63,480.57,19
1231,3,2026-05-15,125810.79,40941.21,2430.51,307.74,2179.46,54444.02,235.32,34
1232,24,2026-05-16,105373.88,6220.59,5121.52,453.08,1310.65,93766.92,308.13,47
1233,16,2026-05-17,63731.4,21533.42,3580.17,182.73,2472.03,46706.87,45.85,47
1234,50,2026-05-18,166425.34,2418.11,4613.78,517.15,1959.26,18343.77,200.41,31
1235,8,2026-05-19,32610.17,7367.6,7672.71,1207.22,852.88,40522.03,324.74,0
1236,30,2026-05-20,77203.02,43092.49,5305.67,1977.05,384.55,50267.37,270.15,10
1237,22,2026-05-21,100446.6,19669.11,3264.56,1200.0,421.82,43041.05,222.87,23
1238,35,2026-05-22,44416.44,48281.96,5197.55,727.59,4601.29,64535.2,311.25,21
1239,8,2026-05-23,114144.38,40433.81,704.32,448.38,157.85,90987.45,114.82,20
1240,14,2026-05-24,108316.26,44393.95,7570.23,201.13,4462.44,40095.3,442.39,44
1241,40,2026-05-25,149238.92,5657.55,3184.81,306.82,1955.93,47931.1,197.09,32
1242,33,2026-05-26,178651.34,38209.29,8121.4,1313.54,2342.18,12293.63,347.89,0
1243,1,2026-05-27,143794.33,10957.07,1252.66,892.45,4464.18,12929.38,444.98,48
1244,33,2026-05-28,62661.72,27094.82,1525.48,1076.99,2921.27,58889.99,453.83,20
1245,15,2026-05-29,180889.14,49851.68,8468.77,425.32,1162.8,15011.87,293.31,21
1246,23,2026-05-30,24550.22,48539.77,7500.76,1820.36,476.23,42362.37,156.71,34
1247,18,2026-05-31,199829.1,49758.86,5733.72,411.72,3359.89,78615.95,460.06,47
1248,45,2026-06-01,104412.32,18492.11,3796.24,1633.83,253.95,91637.27,402.27,44
1249,3,2026-06-02,73496.31,42112.56,4117.79,374.03,2231.06,34964.0,111.41,44
1250,14,2026-06-03,148524.2,32968.42,7341.5,573.33,2594.21,47737.24,479.12,24
1251,11,2026-06-04,52946.05,5569.78,5728.67,249.84,902.4,87827.34,118.67,38
1252,40,2026-06-05,93535.39,5006.9,2838.8,648.74,4832.91,84948.55,129.15,17
1253,28,2026-06-06,195381.54,43549.34,8129.46,1948.19,4567.48,62986.0,176.76,2
1254,43,2026-06-07,90565.55,19371.86,4797.73,1587.63,4339.22,90847.43,173.71,16
1255,16,2026-06-08,89411.62,17106.01,2330.5,549.15,3339.62,78191.54,48.53,3
1256,20,2026-06-09,145037.5,4347.9,5659.92,1032.98,1025.2,93684.77,349.72,20
1257,43,2026-06-10,185227.56,19239.66,5469.54,1378.09,4549.79,32718.8,403.46,31
1258,40,2026-06-11,160589.81,20438.8,6945.02,359.1,1306.37,94064.41,270.39,46
1259,8,2026-06-12,12364.7,43552.86,2998.99,1074.64,810.65,97705.68,117.99,48
1260,1,2026-06-13,90195.09,4593.03,5448.94,1339.52,931.29,18860.37,487.91,43
1261,19,2026-06-14,94946.15,8494.85,2261.6,34.93,2716.12,70835.58,426.49,2
1262,36,2026-06-15,11634.0,31202.04,1520.69,1715.34,3533.69,80086.92,357.52,39
1263,5,2026-06-16,133724.7,27958.96,6892.96,1471.73,4343.12,60432.79,116.98,11
1264,9,2026-06-17,54453.88,15234.85,7589.07,413.69,998.39,21951.67,157.7,29
1265,50,2026-06-18,76093.7,32327.82,3945.85,1657.39,3103.34,71652.78,37.86,0
1266,38,2026-06-19,33593.68,34366.92,7982.84,1135.97,1564.01,8796.99,450.0,32
1267,2,2026-06-20,84868.56,48822.6,4256.58,1372.86,1435.7,85475.01,201.86,7
1268,40,2026-06-21,122073.88,19280.11,4176.65,100.62,4861.21,54703.78,97.43,19
1269,43,2026-06-22,140639.83,38954.98,2062.37,1277.83,106.06,10019.74,439.52,19
1270,16,2026-06-23,136780.15,40304.0,4173.44,1696.74,4175.55,40257.17,352.88,42
1271,22,2026-06-24,165468.06,9988.43,6321.03,1930.0,702.77,19486.68,72.74,1
1272,50,2026-06-25,67690.79,43065.58,6764.69,1863.91,3950.01,71123.17,290.7,27
1273,40,2026-06-26,177181.88,2706.76,5556.15,1467.31,2857.6,20404.31,34.25,37
1274,22,2026-06-27,126328.9,44228.51,355.82,1491.14,1026.26,42608.83,128.91,18
1275,24,2026-06-28,39207.43,15710.09,1088.94,1905.3,701.58,68506.89,59.11,49
1276,16,2026-06-29,112601.06,15725.84,7585.64,442.92,4450.93,69488.25,215.49,32
1277,45,2026-06-30,65962.24,31640.13,7346.62,1646.7,4062.7,46953.01,129.9,38
1278,25,2026-07-01,151805.74,21203.01,8822.16,929.25,746.95,80142.09,374.04,28
1279,36,2026-07-02,45968.21,47122.85,8413.48,1752.89,3696.88,93858.11,203.98,13
1280,5,2026-07-03,199590.88,46918.9,3886.69,1376.9,71.05,67404.87,154.73,45
1281,15,2026-07-04,140111.05,22247.06,3788.69,1745.86,2845.21,40119.4,460.86,29
1282,23,2026-07-05,145788.64,39422.37,2693.83,1681.57,874.37,27814.24,442.79,42
1283,48,2026-07-06,73194.82,6019.06,5342.29,1917.2,778.2,82334.13,148.47,7
1284,2,2026-07-07,56812.32,7875.99,1113.19,1364.69,796.65,34855.42,152.79,3
1285,27,2026-07-08,29096.94,4023.85,7428.76,1380.37,2246.5,59151.34,10.99,39
1286,30,2026-07-09,178977.75,43801.3,1187.97,191.24,398.6,55905.7,442.07,38
1287,28,2026-07-10,20483.13,41888.25,4369.49,1157.2,4835.92,53028.46,30.68,27
1288,34,2026-07-11,148398.77,2430.81,328.67,1468.38,3139.76,41932.26,332.71,30
1289,42,2026-07-12,199630.83,7689.7,8947.33,1419.62,282.19,96062.73,274.04,47
1290,29,2026-07-13,15540.91,49149.84,9868.35,768.4,1514.51,34040.72,54.37,26
1291,36,2026-07-14,73617.36,21199.23,582.63,1060.36,2671.98,46860.86,175.46,24
1292,1,2026-07-15,151496.63,24516.51,8312.44,514.96,2626.73,82578.17,29.62,40
1293,29,2026-07-16,11855.04,32499.38,1291.32,910.98,2862.92,79780.74,140.52,43
1294,12,2026-07-17,175210.33,17352.14,988.49,1975.1,1562.56,56933.55,106.3,46
1295,15,2026-07-18,95652.95,23567.43,7327.36,686.78,2922.42,84823.13,342.74,8
1296,36,2026-07-19,133995.01,22438.81,8271.42,178.43,61.71,45199.74,271.83,15
1297,30,2026-07-20,106708.38,11867.26,6707.4,238.18,2581.98,21311.74,146.16,36
1298,48,2026-07-21,91550.58,22915.68,1936.81,18.17,1362.92,24037.13,109.57,27
1299,46,2026-07-22,75531.76,1757.23,1309.62,1615.46,3929.66,39313.64,75.11,6
1300,48,2026-07-23,131592.24,7808.21,8533.44,821.81,4147.58,45515.59,219.98,29
1301,32,2026-07-24,143322.75,4176.45,5793.93,1223.55,1048.67,60767.95,433.28,3
1302,8,2026-07-25,125132.64,34166.98,8487.31,796.67,4419.76,32673.42,369.99,25
1303,9,2026-07-26,28870.64,48778.74,232.94,1176.63,2225.59,56769.44,195.82,25
1304,13,2026-07-27,80316.3,25509.22,9809.16,1473.73,360.84,60092.29,429.83,0
1305,1,2026-07-28,193806.74,46489.88,6168.02,16.15,1595.54,28962.32,496.25,43
1306,8,2026-07-29,59398.45,8787.08,152.51,381.12,3966.65,71710.45,26.48,45
1307,39,2026-07-30,114389.92,45629.44,4160.41,470.39,922.19,74687.38,158.23,36
1308,41,2026-07-31,35499.61,11115.79,4505.09,1374.41,2604.36,34676.81,44.97,11
1309,47,2026-08-01,133814.44,26483.02,4025.51,774.43,3173.83,57413.87,277.87,36
1310,18,2026-08-02,147791.51,46476.09,5661.33,1531.76,4003.18,55569.03,14.69,2
1311,30,2026-08-03,89083.81,1336.28,7554.71,1473.53,432.06,43134.93,387.46,7
1312,39,2026-08-04,193711.5,25322.12,4666.38,577.3,4195.06,87149.79,297.28,17
1313,21,2026-08-05,179261.1,36211.16,1925.03,1073.23,3551.13,44709.41,124.26,26
1314,33,2026-08-06,137678.35,47680.63,7227.27,1330.9,1027.52,6684.06,18.57,34
1315,17,2026-08-07,130245.76,20004.61,2657.23,67.31,84.63,52262.32,398.21,2
1316,34,2026-08-08,169727.76,35637.64,3162.35,1769.4,4242.52,85367.41,290.29,37
1317,15,2026-08-09,65192.95,3830.4,7271.95,55.66,4836.12,60085.54,341.03,30
1318,45,2026-08-10,117024.31,40402.83,6181.17,1575.62,4724.16,95747.16,301.47,15
1319,23,2026-08-11,7922.01,24191.81,6582.39,441.67,1405.78,82292.41,264.76,14
1320,25,2026-08-12,37163.08,6890.2,633.69,1738.53,4956.63,21512.95,303.65,13
1321,6,2026-08-13,129391.16,17473.92,1488.9,875.13,2825.97,76092.68,373.16,3
1322,31,2026-08-14,169411.22,36089.21,7156.83,1133.87,4086.77,57969.57,456.09,21
1323,18,2026-08-15,31978.47,16739.83,1370.07,1382.52,4879.91,11982.35,156.0,24
1324,40,2026-08-16,123934.06,26302.31,8942.71,488.49,4964.88,51109.04,342.32,45
1325,8,2026-08-17,139252.66,2534.11,7175.29,388.54,4203.2,8859.09,487.07,9
1326,35,2026-08-18,121261.0,19512.88,2386.46,1999.77,579.87,72226.17,84.18,5
1327,45,2026-08-19,199642.08,35597.3,9257.39,1913.07,1030.04,11754.23,433.92,44
1328,43,2026-08-20,133944.51,9741.47,7341.63,74.6,2573.67,84870.59,86.17,4
1329,50,2026-08-21,118813.12,5222.44,7530.06,615.66,559.34,2539.03,405.88,15
1330,42,2026-08-22,164027.09,25913.21,8920.4,682.45,4337.66,56483.37,249.19,10
1331,50,2026-08-23,14320.49,21270.23,112.08,433.4,4582.51,34452.13,103.81,3
1332,47,2026-08-24,169888.1,22228.0,2038.32,351.45,1673.32,96392.33,327.16,33
1333,12,2026-08-25,144084.69,3328.45,8687.93,1165.64,2578.26,57519.03,398.98,7
1334,14,2026-08-26,178737.93,39539.33,9130.4,1189.98,1226.21,64086.8,280.4,26
1335,14,2026-08-27,51964.56,3775.82,1651.1,1355.74,4923.61,67827.39,182.43,20
1336,9,2026-08-28,184269.16,3831.78,9694.37,128.28,4643.82,91995.4,428.72,26
1337,47,2026-08-29,51570.16,34148.18,3717.8,1601.95,3998.02,62097.8,364.5,7
1338,24,2026-08-30,33762.35,35657.17,6516.44,1765.72,4099.32,5522.5,315.66,36
1339,41,2026-08-31,47996.62,5003.77,9884.84,777.61,2290.15,36315.76,24.55,43
1340,30,2026-09-01,58977.54,19919.12,9535.17,1892.72,3396.39,58037.54,409.75,43
1341,33,2026-09-02,172724.51,19520.49,1894.59,1215.4,2717.79,58435.61,124.33,41
1342,41,2026-09-03,144278.34,46907.24,4303.75,1100.39,3891.45,83153.06,363.2,41
1343,11,2026-09-04,16660.28,38377.99,2210.72,1734.08,2172.1,81908.85,133.76,18
1344,38,2026-09-05,46822.21,11631.55,9153.77,518.76,4463.2,59897.5,199.61,4
1345,41,2026-09-06,129101.28,37553.34,1001.01,959.49,1506.35,85617.05,292.23,5
1346,20,2026-09-07,50971.98,48108.74,8063.25,1358.25,3965.36,37760.66,474.13,29
1347,42,2026-09-08,126261.52,10964.58,7582.95,429.57,238.3,23790.01,151.22,45
1348,27,2026-09-09,27232.01,21332.55,6289.01,745.33,2739.36,2913.15,412.35,4
1349,40,2026-09-10,57850.54,47997.46,8477.75,1063.64,849.1,39187.87,89.0,6
1350,49,2026-09-11,83886.68,11629.98,8141.71,200.83,1848.53,64831.38,408.8,43
1351,21,2026-09-12,96677.35,22813.46,2640.76,625.45,771.51,66252.0,322.61,40
1352,21,2026-09-13,104596.88,6828.94,9394.59,788.65,4533.25,44572.02,390.22,21
1353,47,2026-09-14,135049.56,4403.55,6285.23,1483.6,764.5,17998.06,24.62,27
1354,31,2026-09-15,33884.38,22390.38,2426.75,1468.97,4887.44,61488.95,383.1,45
1355,9,2026-09-16,143251.65,9569.98,4755.03,444.14,3143.42,56637.77,351.39,41
1356,4,2026-09-17,106202.39,32735.33,9492.95,1849.63,3123.9,25860.89,309.52,18
1357,23,2026-09-18,65628.49,36990.82,7974.96,892.26,565.69,75520.42,425.6,48
1358,13,2026-09-19,97877.61,42301.53,9080.9,466.36,4593.59,2738.97,485.88,24
1359,1,2026-09-20,133369.89,24175.25,8468.87,428.77,4982.03,29354.53,117.46,4
1360,14,2026-09-21,46422.83,20280.85,9796.48,426.05,3060.29,43376.75,384.33,28
1361,50,2026-09-22,179960.68,26828.86,6333.98,923.1,4357.0,65314.22,119.38,2
1362,42,2026-09-23,29508.51,45987.64,7435.79,663.96,2265.98,29073.14,366.11,34
1363,19,2026-09-24,160809.1,17432.63,1616.01,1579.05,1064.35,33035.02,374.99,46
1364,49,2026-09-25,67505.46,18140.24,4988.26,1017.9,753.74,87098.84,190.95,3
1365,5,2026-09-26,185497.8,39848.77,1816.6,1946.74,4628.96,93804.85,316.86,40
1366,46,2026-09-27,193189.9,35349.17,5227.13,1275.25,2541.3,48095.27,367.79,11
1367,34,2026-09-28,89511.77,18843.99,1444.13,1381.56,4039.78,19181.64,113.39,34
1368,46,2026-09-29,93020.09,43828.74,9445.64,1760.84,1543.96,18316.84,95.97,10
1369,15,2026-09-30,7876.54,40152.68,3494.36,591.58,3408.61,17646.84,275.75,12
1370,5,2026-10-01,146961.72,25125.28,5997.03,1369.96,4261.02,49861.36,94.06,47
1371,30,2026-10-02,70812.16,39715.78,9037.83,1510.58,3112.74,60159.03,18.14,39
1372,7,2026-10-03,24972.96,21596.91,9977.27,1235.06,2003.76,56613.26,76.18,48
1373,43,2026-10-04,42092.65,44430.93,9190.49,874.89,4203.36,80603.54,93.33,20
1374,36,2026-10-05,172202.93,13473.07,1331.95,266.24,1055.97,63982.49,29.62,27
1375,1,2026-10-06,20713.44,23874.63,2266.55,478.3,2332.45,51770.11,57.38,47
1376,45,2026-10-07,95579.29,43511.69,1802.05,1634.54,3049.52,23906.27,368.75,48
1377,22,2026-10-08,39317.44,46131.53,964.33,1656.92,2902.76,51814.69,462.45,17
1378,4,2026-10-09,157731.94,2698.31,7534.57,1412.14,465.8,95142.58,499.11,2
1379,29,2026-10-10,160101.01,42989.36,3542.54,1685.63,1307.55,24964.38,216.22,13
1380,33,2026-10-11,161896.41,23012.9,1662.47,1024.5,1891.98,41581.7,234.49,15
1381,22,2026-10-12,73561.56,23228.59,8324.75,1583.42,796.08,81153.33,426.48,9
1382,14,2026-10-13,119719.6,43073.62,5291.54,577.28,4984.47,93822.12,364.39,31
1383,29,2026-10-14,120744.77,20768.64,3379.33,1368.08,4441.47,38966.36,129.88,13
1384,30,2026-10-15,162828.29,33699.99,402.94,1970.98,1588.91,85031.23,91.79,22
1385,45,2026-10-16,100852.76,43949.35,7306.82,608.52,4366.2,64233.55,226.12,3
1386,49,2026-10-17,60409.07,41538.21,2941.82,774.15,3044.92,97477.34,399.23,16
1387,18,2026-10-18,19436.72,22661.16,3181.4,641.33,2103.97,91231.31,157.42,34
1388,49,2026-10-19,77962.67,1114.95,3227.09,1692.63,3016.3,87160.19,471.77,40
1389,21,2026-10-20,194149.85,47342.4,8019.1,152.35,2791.65,69766.92,90.05,40
1390,18,2026-10-21,6294.53,48571.55,4483.45,1478.87,2932.04,6513.36,79.77,45
1391,2,2026-10-22,151246.97,29357.15,9616.72,1793.13,262.58,94335.55,295.39,28
1392,13,2026-10-23,147269.59,23397.93,1584.99,1801.27,2970.67,82964.22,222.4,0
1393,4,2026-10-24,93676.77,23406.92,3798.24,1093.14,418.95,58162.9,277.1,39
1394,4,2026-10-25,12391.08,6548.11,2940.43,694.95,3186.62,24623.39,73.98,35
1395,14,2026-10-26,147815.32,49475.6,5621.14,1681.81,2203.13,56554.58,342.61,13
1396,16,2026-10-27,34163.84,49226.92,2072.27,1050.69,3826.47,96574.59,266.16,36
1397,39,2026-10-28,190897.37,23357.42,2607.64,820.85,3515.83,45706.34,404.84,13
1398,21,2026-10-29,182233.65,46413.15,7827.07,551.51,328.9,99454.91,68.36,33
1399,32,2026-10-30,125555.09,35365.28,8067.93,529.48,3449.32,44901.73,110.1,17
1400,50,2026-10-31,156364.85,27351.71,9866.78,356.08,1404.11,94540.69,157.09,21
1401,11,2026-11-01,15872.42,41555.05,7183.62,97.95,3740.88,32109.51,148.44,10
1402,16,2026-11-02,23006.94,9634.76,1861.88,179.13,86.71,68551.1,5.34,16
1403,21,2026-11-03,93933.77,29899.79,6831.06,455.4,3919.64,28875.9,407.34,1
1404,46,2026-11-04,171427.74,44866.83,1115.69,1779.08,3208.44,58701.57,100.38,28
1405,12,2026-11-05,104747.05,47674.53,1144.12,958.63,2515.11,28082.28,45.15,24
1406,43,2026-11-06,182856.27,5103.79,2891.59,1775.12,458.41,80779.95,177.63,17
1407,41,2026-11-07,157836.16,27843.77,8694.92,1124.04,4095.06,13445.89,385.19,47
1408,5,2026-11-08,93825.7,3487.4,9436.88,1022.97,907.89,10277.31,17.23,41
1409,24,2026-11-09,66539.84,17399.11,3745.67,1565.98,4957.45,24467.77,26.27,17
1410,14,2026-11-10,198214.32,8674.35,7878.66,517.41,1412.96,37074.72,230.18,7
1411,37,2026-11-11,181891.37,13727.84,116.66,1266.08,1675.69,46509.31,110.36,30
1412,7,2026-11-12,180393.71,42153.75,8251.04,40.25,4349.74,96526.36,123.35,1
1413,44,2026-11-13,113476.7,45619.66,645.93,1003.98,1230.51,15469.64,213.08,38
1414,46,2026-11-14,124986.33,15315.61,115.4,1665.01,4470.66,93900.71,477.92,46
1415,34,2026-11-15,38300.18,16610.38,4456.34,970.57,173.89,49021.16,209.84,43
1416,40,2026-11-16,135012.86,29228.25,9985.0,164.02,3614.56,48248.28,195.83,42
1417,3,2026-11-17,153474.31,19665.72,8806.59,1252.04,578.73,82426.26,34.14,35
1418,30,2026-11-18,142069.15,29379.61,5209.02,647.76,1445.25,39349.42,65.85,21
1419,4,2026-11-19,197811.27,35597.72,491.64,34.56,3590.36,75251.08,12.57,49
1420,50,2026-11-20,189236.98,24747.57,2906.93,165.85,3615.84,13734.92,120.79,29
1421,42,2026-11-21,161966.21,27994.02,4102.98,1550.72,831.21,96568.76,158.74,14
1422,33,2026-11-22,53539.98,5080.52,8779.79,124.75,1683.17,83022.43,439.74,2
1423,1,2026-11-23,33639.48,20451.4,1429.95,1075.07,2807.48,16265.75,221.84,30
1424,18,2026-11-24,5824.99,43510.25,5868.89,1344.88,2805.46,40152.15,295.43,1
1425,45,2026-11-25,131556.18,19424.97,4032.52,1637.78,4919.53,51149.24,181.62,36
1426,35,2026-11-26,188094.94,2933.83,6967.07,1315.12,3568.36,28734.64,480.12,28
1427,28,2026-11-27,80876.84,11888.14,6892.6,1070.65,317.37,55783.73,272.31,37
1428,18,2026-11-28,25499.5,44971.83,6859.22,203.3,1038.73,52786.55,495.49,16
1429,42,2026-11-29,137815.15,47658.15,3520.01,1036.8,2904.94,28129.11,197.51,43
1430,41,2026-11-30,199756.64,36827.13,9970.96,354.97,4523.69,54482.91,318.75,21
1431,4,2026-12-01,138351.87,30042.64,1509.74,1772.56,4348.87,50069.36,92.4,26
1432,26,2026-12-02,90061.11,17907.43,8189.2,1839.22,461.45,14298.34,125.22,19
1433,17,2026-12-03,41853.47,32783.19,9369.54,1760.53,1181.4,41945.53,83.6,45
1434,40,2026-12-04,68677.88,10244.61,5996.98,875.12,1986.48,16803.28,416.41,12
1435,50,2026-12-05,81565.7,43193.72,1128.02,1215.02,2616.54,65478.07,319.19,21
1436,1,2026-12-06,59897.63,17084.63,472.23,614.64,1728.05,55726.75,106.83,38
1437,15,2026-12-07,15613.75,38846.07,2819.02,155.92,1282.56,6455.41,307.56,14
1438,32,2026-12-08,5319.1,4327.59,6759.56,1470.29,4059.08,26837.54,192.35,9
1439,20,2026-12-09,99824.45,44410.45,781.93,766.93,4081.18,9788.53,66.2,28
1440,36,2026-12-10,127142.05,33029.7,4533.72,1014.64,1171.24,70706.3,122.11,22
1441,8,2026-12-11,175032.03,36484.22,5768.09,1501.17,396.36,1313.68,406.5,39
1442,37,2026-12-12,119409.39,31002.98,7500.75,1556.91,4932.21,15060.06,236.73,44
1443,45,2026-12-13,189138.35,36475.73,2259.71,133.94,3090.2,32068.34,498.65,44
1444,18,2026-12-14,189042.57,45300.67,4188.17,503.43,2282.34,45165.04,190.43,19
1445,30,2026-12-15,22430.32,20470.61,3240.48,1565.67,4241.09,22888.0,310.69,31
1446,16,2026-12-16,155515.63,26945.54,7749.25,1465.73,4977.72,89231.07,97.58,27
1447,1,2026-12-17,123368.07,19361.11,5238.91,428.98,2591.84,21884.8,484.17,49
1448,46,2026-12-18,142193.18,20967.7,7500.76,883.44,3264.53,39039.23,59.29,22
1449,18,2026-12-19,150571.88,13995.43,2779.55,787.71,881.64,70921.75,336.11,36
1450,47,2026-12-20,81134.74,5863.93,5560.31,1325.37,412.76,34094.64,480.83,34
1451,50,2026-12-21,103160.16,47099.39,6369.92,1880.93,2506.31,43411.74,36.38,37
1452,21,2026-12-22,100093.95,25364.84,1241.76,1448.27,4773.04,61098.29,396.14,36
1453,45,2026-12-23,16432.97,15858.5,2609.42,1557.53,3568.72,53292.98,413.33,49
1454,21,2026-12-24,194173.97,23586.66,2499.45,138.82,251.84,96236.57,129.39,33
1455,14,2026-12-25,182462.83,43669.14,8157.13,625.76,4486.35,42071.86,159.88,30
1456,17,2026-12-26,166942.27,11341.61,4129.97,1766.75,2345.73,47384.38,262.13,42
1457,14,2026-12-27,122803.74,9259.82,4687.25,1155.69,3815.59,89999.46,297.43,11
1458,12,2026-12-28,70904.42,49925.63,3261.43,1343.19,4959.22,6269.41,449.23,40
1459,44,2026-12-29,199806.36,5547.06,1238.59,442.89,1996.57,93693.7,215.98,10
1460,32,2026-12-30,5708.54,18543.65,5272.2,45.84,812.52,14464.24,99.53,47
1461,33,2026-12-31,85248.99,45936.73,8046.7,677.64,4779.38,17313.28,125.51,36
1462,15,2027-01-01,16394.15,18629.37,6800.5,215.24,471.54,17014.81,496.99,28
1463,11,2027-01-02,20116.45,7090.33,9638.1,1958.12,3766.84,13551.03,427.52,39
1464,28,2027-01-03,155943.36,31058.57,5227.97,1766.68,1774.97,35755.58,286.08,24
1465,31,2027-01-04,183423.35,40689.46,4623.62,1544.07,1191.2,66868.55,13.17,28
1466,24,2027-01-05,29517.1,2459.93,8263.05,1812.6,4066.45,80347.23,151.23,28
1467,3,2027-01-06,73073.78,7757.47,202.32,1178.69,1802.78,13173.43,3.0,32
1468,22,2027-01-07,150646.49,30847.95,7971.52,658.07,1561.97,85588.71,434.05,4
1469,30,2027-01-08,152182.01,12606.43,3460.86,1560.12,462.26,25362.64,167.96,47
1470,41,2027-01-09,99288.58,33841.79,9475.18,29.66,210.95,63260.41,447.95,11
1471,41,2027-01-10,154087.36,15539.64,3547.69,1413.58,4544.22,23757.81,396.92,19
1472,13,2027-01-11,170663.05,39638.09,4232.35,1946.69,3382.17,60196.71,320.33,32
1473,27,2027-01-12,39703.37,19469.36,8167.68,303.23,2753.61,97438.91,76.42,30
1474,49,2027-01-13,181439.25,8449.96,1528.36,1716.25,3925.67,98165.98,326.28,40
1475,41,2027-01-14,196043.06,4444.27,7814.71,1374.95,4836.85,46300.04,223.61,43
1476,5,2027-01-15,139535.08,39988.75,9749.34,1285.81,4838.21,20177.4,237.94,14
1477,28,2027-01-16,135585.36,44414.22,3758.73,1129.99,2335.99,11915.2,327.11,47
1478,1,2027-01-17,63088.45,7139.34,6187.32,1216.98,1281.44,69574.46,223.8,46
1479,28,2027-01-18,59114.94,31828.78,9485.68,1673.32,1148.82,29437.02,274.0,13
1480,1,2027-01-19,105272.01,26513.76,4089.91,934.57,1643.33,65632.8,382.79,31
1481,35,2027-01-20,162219.45,4850.96,6261.04,370.2,2079.01,27264.17,24.22,38
1482,25,2027-01-21,168845.03,1623.53,4671.1,1817.48,1573.8,84273.14,277.45,45
1483,7,2027-01-22,137793.42,15866.13,6228.79,1567.75,2404.02,71949.62,289.77,43
1484,18,2027-01-23,175413.86,40105.56,205.58,1339.86,4721.1,65291.29,499.18,2
1485,25,2027-01-24,90303.88,38091.26,1108.09,158.01,3552.49,47624.56,486.73,16
1486,31,2027-01-25,76235.18,12376.35,9480.95,446.77,2970.78,79147.53,181.15,30
1487,1,2027-01-26,92974.85,35880.63,4358.62,1355.74,4601.28,9520.4,42.37,25
1488,21,2027-01-27,182528.21,41980.02,2243.97,218.38,3192.92,98778.71,198.38,12
1489,12,2027-01-28,175360.32,21788.29,7827.26,126.17,3068.23,75589.34,208.65,49
1490,13,2027-01-29,10556.02,27710.73,2772.05,273.09,202.8,41936.33,373.16,15
1491,39,2027-01-30,76210.05,21742.2,8533.07,942.38,3040.09,82554.13,116.64,16
1492,44,2027-01-31,118214.73,33382.97,3968.67,762.67,769.27,57390.89,184.85,26
1493,11,2027-02-01,38163.86,13922.22,3340.25,451.81,3569.77,64660.14,196.63,37
